dataHora,ordem,linha,latitude,longitude,velocidade
12-28-2017 14:20:12,D13358,743,"-22.898161","-43.440529",0
12-28-2017 14:20:12,D13366,394,"-22.87616","-43.419842",0
12-28-2017 14:20:12,D13380,,"-22.87561","-43.419159",0
12-28-2017 14:20:12,D17013,869,"-22.906521","-43.58366",52
12-28-2017 14:20:12,D17106,839,"-22.905531","-43.578209",60
12-28-2017 14:20:12,D53512,397,"-22.900591","-43.550579",44
12-28-2017 14:20:12,D53615,370,"-22.82575","-43.337059",41
12-28-2017 14:20:12,D53623,396,"-22.815639","-43.290329",27
12-28-2017 14:20:12,D53689,397,"-22.901979","-43.554379",0
12-28-2017 14:20:12,D53755,846,"-22.901991","-43.555408",0
12-28-2017 14:20:12,D86050,867,"-23.066599","-43.56802",0
12-28-2017 14:20:12,D86131,864,"-22.902094","-43.548023",40
12-28-2017 14:20:12,D86215,802,"-22.875553","-43.464409",0.37
12-28-2017 14:20:12,D86332,838,"-22.903053","-43.555328",0
12-28-2017 14:20:12,D86401,866,"-22.901398","-43.554741",0
12-28-2017 14:20:12,D87262,898,"-22.901751","-43.560669",1
12-28-2017 14:20:13,A41017,460,"-22.857506","-43.245041",0
12-28-2017 14:20:13,A41249,415,"-22.980455","-43.213039",0
12-28-2017 14:20:13,A41275,460,"-22.910124","-43.210052",27.78
12-28-2017 14:20:13,A41296,105,"-22.902916","-43.178276",1.3
12-28-2017 14:20:13,A63505,107,"-22.92038","-43.1744",15
12-28-2017 14:20:13,A63514,,"-22.867689","-43.2589",0
12-28-2017 14:20:13,B10534,630,"-22.918501","-43.24107",0
12-28-2017 14:20:13,B10558,630,"-22.85965","-43.256229",25
12-28-2017 14:20:13,B25527,249,"-22.9128","-43.235939",0
12-28-2017 14:20:13,B25545,SV232,"-22.912201","-43.225929",32
12-28-2017 14:20:13,B25565,249,"-22.9069","-43.17514",4
12-28-2017 14:20:13,B27031,639,"-22.92359","-43.234638",0
12-28-2017 14:20:13,B27065,265,"-22.88229","-43.32407",0
12-28-2017 14:20:13,B27077,629,"-22.91362","-43.233959",41
12-28-2017 14:20:13,B27102,629,"-22.848989","-43.321171",1
12-28-2017 14:20:13,B28554,326,"-22.904039","-43.187408",40
12-28-2017 14:20:13,B28597,326,"-22.848061","-43.244881",11
12-28-2017 14:20:13,B28705,2344,"-22.86725","-43.233009",8
12-28-2017 14:20:13,B31131,485,"-22.85829","-43.25668",40
12-28-2017 14:20:13,B31132,,"-22.804239","-43.309509",0
12-28-2017 14:20:13,B32527,688,"-22.80566","-43.363861",0
12-28-2017 14:20:13,B32560,298,"-22.877819","-43.333199",39
12-28-2017 14:20:13,B32600,779,"-22.805889","-43.367451",0
12-28-2017 14:20:13,B32617,795,"-22.87052","-43.412079",4
12-28-2017 14:20:13,B32643,615,"-22.80588","-43.36438",0
12-28-2017 14:20:13,B32659,687,"-22.842331","-43.336071",11
12-28-2017 14:20:13,B42520,650,"-22.860291","-43.371391",0
12-28-2017 14:20:13,B44547,638,"-22.85355","-43.375881",0
12-28-2017 14:20:13,B44648,SVB685,"-22.866091","-43.334358",24
12-28-2017 14:20:13,B58011,,"-22.836451","-43.285629",0
12-28-2017 14:20:13,B58124,623,"-22.851471","-43.270889",0
12-28-2017 14:20:13,B58145,625,"-22.871679","-43.262348",36
12-28-2017 14:20:13,B58191,625,"-22.9191","-43.254089",0
12-28-2017 14:20:13,B58211,628,"-22.872351","-43.268349",11
12-28-2017 14:20:13,B58217,623,"-22.90189","-43.277699",26
12-28-2017 14:20:13,B63091,919,"-22.839411","-43.283051",9
12-28-2017 14:20:13,C13007,878,"-22.879129","-43.35704",0
12-28-2017 14:20:13,C13029,,"-22.901131","-43.179192",0
12-28-2017 14:20:13,C13038,878,"-22.924841","-43.359558",19
12-28-2017 14:20:13,C30025,341,"-22.937229","-43.33638",0
12-28-2017 14:20:13,C30086,550,"-23.006941","-43.313492",40
12-28-2017 14:20:13,C30226,731,"-22.86702","-43.470341",9
12-28-2017 14:20:13,C30262,343,"-22.95039","-43.347839",0
12-28-2017 14:20:13,C30271,,"-22.951441","-43.34869",0
12-28-2017 14:20:13,C41361,SP553,"-23.002741","-43.366737",48.34
12-28-2017 14:20:13,C41367,315,"-23.022009","-43.482529",0
12-28-2017 14:20:13,C42509,607,"-22.896959","-43.294991",28
12-28-2017 14:20:13,C42552,,"-22.88031","-43.322819",1
12-28-2017 14:20:13,C44531,712,"-22.83666","-43.325371",0
12-28-2017 14:20:13,C47531,353,"-22.913361","-43.264919",22
12-28-2017 14:20:13,C47567,368,"-22.91959","-43.256088",0
12-28-2017 14:20:13,C47653,554,"-23.01259","-43.46286",0
12-28-2017 14:20:13,C47739,,"-22.87632","-43.419048",0
12-28-2017 14:20:13,C47750,862,"-22.999359","-43.358051",0
12-28-2017 14:20:13,C47765,552,"-23.001801","-43.3657",0
12-28-2017 14:20:13,C47806,863,"-22.95315","-43.349892",0
12-28-2017 14:20:13,C47840,881,"-22.979099","-43.365181",54
12-28-2017 14:20:13,C47877,315,"-23.02149","-43.482658",0
12-28-2017 14:20:13,C47961,2111,"-22.905251","-43.21447",0
12-28-2017 14:20:13,C51615,371,"-22.876711","-43.33979",1
12-28-2017 14:20:13,C51622,723,"-22.829729","-43.41864",0
12-28-2017 14:20:13,D13022,383,"-22.882351","-43.332111",0
12-28-2017 14:20:13,D13107,936,"-22.83695","-43.257469",27
12-28-2017 14:20:13,D13138,803,"-22.87635","-43.41967",0
12-28-2017 14:20:13,D13197,745,"-22.876431","-43.42028",0
12-28-2017 14:20:13,D13240,777,"-22.85725","-43.386848",42
12-28-2017 14:20:13,D13242,803,"-22.90029","-43.38266",55
12-28-2017 14:20:13,D13267,803,"-22.87915","-43.490898",0
12-28-2017 14:20:13,D13285,926,"-22.87541","-43.419079",0
12-28-2017 14:20:13,D13317,394,"-22.826481","-43.27541",23
12-28-2017 14:20:13,D13325,394,"-22.876289","-43.419762",0
12-28-2017 14:20:13,D17078,,"-22.91791","-43.608601",0
12-28-2017 14:20:13,D53564,369,"-22.82332","-43.329498",79
12-28-2017 14:20:13,D53622,370,"-22.853889","-43.247879",17
12-28-2017 14:20:13,D53680,393,"-22.89736","-43.486832",0
12-28-2017 14:20:13,D53707,819,"-22.87348","-43.464729",0
12-28-2017 14:20:13,D53731,789,"-22.868561","-43.451519",0
12-28-2017 14:20:13,D86114,918,"-22.861843","-43.369358",2
12-28-2017 14:20:13,D86184,851,"-22.902092","-43.54665",3.52
12-28-2017 14:20:13,D86263,918,"-22.843487","-43.322468",0
12-28-2017 14:20:13,D86794,2803,"-23.000242","-43.358105",5
12-28-2017 14:20:14,A29022,210,"-22.904221","-43.190418",17
12-28-2017 14:20:14,A29058,471,"-22.94108","-43.17688",28
12-28-2017 14:20:14,A29075,461,"-22.915819","-43.210171",52
12-28-2017 14:20:14,A41206,463,"-22.909176","-43.222218",0
12-28-2017 14:20:14,A41455,100,"-22.911697","-43.173866",24.82
12-28-2017 14:20:14,A41466,455,"-22.963671","-43.173817",17.78
12-28-2017 14:20:14,A48031,106,"-22.957613","-43.184029",74.82
12-28-2017 14:20:14,A48115,201,"-22.908422","-43.186787",0
12-28-2017 14:20:14,A55021,435,"-22.98123","-43.226768",29
12-28-2017 14:20:14,A63537,107,"-22.934429","-43.1744",25
12-28-2017 14:20:14,B25529,SV232,"-22.90621","-43.182468",0
12-28-2017 14:20:14,B25567,606,"-22.90369","-43.284019",0
12-28-2017 14:20:14,B25579,232,"-22.91151","-43.278831",1
12-28-2017 14:20:14,B25590,249,"-22.91296","-43.23568",0
12-28-2017 14:20:14,B25803,2251,"-22.9025","-43.25914",33
12-28-2017 14:20:14,B25824,2251,"-22.900459","-43.29755",0
12-28-2017 14:20:14,B27084,629,"-22.8337","-43.318729",22
12-28-2017 14:20:14,B27085,629,"-22.900221","-43.2449",0
12-28-2017 14:20:14,B27155,639,"-22.809521","-43.308929",16
12-28-2017 14:20:14,B27192,629,"-22.900169","-43.252258",26
12-28-2017 14:20:14,B28516,696,"-22.79804","-43.190399",0
12-28-2017 14:20:14,B28518,324,"-22.864479","-43.248161",23
12-28-2017 14:20:14,B28522,616,"-22.877439","-43.27425",38
12-28-2017 14:20:14,B28530,325,"-22.816771","-43.204399",3
12-28-2017 14:20:14,B31087,,"-22.894251","-43.213959",0
12-28-2017 14:20:14,B31090,485,"-22.94561","-43.18185",32
12-28-2017 14:20:14,B31102,498,"-22.875851","-43.242908",39
12-28-2017 14:20:14,B31112,485,"-22.849791","-43.23531",46
12-28-2017 14:20:14,B32504,298,"-22.90049","-43.224941",16
12-28-2017 14:20:14,B32528,,"-22.817699","-43.393391",0
12-28-2017 14:20:14,B32594,795,"-22.88538","-43.399281",20
12-28-2017 14:20:14,B32609,946,"-22.867559","-43.285728",5
12-28-2017 14:20:14,B32623,793,"-22.818029","-43.390369",32
12-28-2017 14:20:14,B42521,650,"-22.85428","-43.355289",29
12-28-2017 14:20:14,B42660,457,"-22.883579","-43.29673",34
12-28-2017 14:20:14,B44519,638,"-22.87501","-43.33643",13
12-28-2017 14:20:14,B55085,292,"-22.87052","-43.283798",11
12-28-2017 14:20:14,B58014,313,"-22.84413","-43.284401",0
12-28-2017 14:20:14,B58026,,"-22.837","-43.285271",0
12-28-2017 14:20:14,B58115,628,"-22.878441","-43.265339",16
12-28-2017 14:20:14,B58140,,"-22.83647","-43.285728",0
12-28-2017 14:20:14,B58199,625,"-22.91482","-43.24078",29
12-28-2017 14:20:14,B63068,,"-22.867451","-43.258438",0
12-28-2017 14:20:14,C13032,338,"-22.921551","-43.33046",63
12-28-2017 14:20:14,C13100,338,"-22.87999","-43.356918",0
12-28-2017 14:20:14,C27116,SV774,"-22.810921","-43.319031",12
12-28-2017 14:20:14,C27123,774,"-22.82769","-43.318569",2
12-28-2017 14:20:14,C27199,774,"-22.871361","-43.33596",0
12-28-2017 14:20:14,C30079,,"-22.985121","-43.427399",28
12-28-2017 14:20:14,C30148,LECD23,"-22.877741","-43.325729",30
12-28-2017 14:20:14,C30290,900,"-23.00053","-43.342159",34
12-28-2017 14:20:14,C30306,557,"-22.976151","-43.19252",0
12-28-2017 14:20:14,C30314,557,"-23.005569","-43.30423",55
12-28-2017 14:20:14,C30320,557,"-22.97393","-43.32925",0
12-28-2017 14:20:14,C30331,565,"-22.979589","-43.22216",0
12-28-2017 14:20:14,C41185,309,"-22.999043","-43.271072",1.11
12-28-2017 14:20:14,C41889,2015,"-22.98295","-43.226009",0
12-28-2017 14:20:14,C44503,782,"-22.886721","-43.343021",22
12-28-2017 14:20:14,C44684,782,"-22.881889","-43.324959",0
12-28-2017 14:20:14,C47481,553,"-23.020769","-43.482811",0
12-28-2017 14:20:14,C47548,881,"-22.968679","-43.41362",0
12-28-2017 14:20:14,C47642,862,"-22.958071","-43.33606",31
12-28-2017 14:20:14,C47663,554,"-22.99671","-43.508171",0
12-28-2017 14:20:14,C47666,352,"-22.97473","-43.36404",32
12-28-2017 14:20:14,C47706,886,"-22.938","-43.332859",23
12-28-2017 14:20:14,C47773,861,"-22.97834","-43.333752",0
12-28-2017 14:20:14,C47799,368,"-22.934031","-43.372261",0
12-28-2017 14:20:14,C47839,878,"-22.87944","-43.356941",0
12-28-2017 14:20:14,C47900,315,"-23.01276","-43.46151",9
12-28-2017 14:20:14,C47993,2114,"-22.90406","-43.175282",0
12-28-2017 14:20:14,C51583,371,"-22.901331","-43.347309",0
12-28-2017 14:20:14,C82592,652,"-22.900082","-43.280182",17.96
12-28-2017 14:20:14,C82646,363,"-22.882776","-43.34021",1.11
12-28-2017 14:20:14,D13017,383,"-22.8766","-43.41946",0
12-28-2017 14:20:14,D13133,801,"-22.89139","-43.45467",11
12-28-2017 14:20:14,D13171,379,"-22.87619","-43.419361",0
12-28-2017 14:20:14,D13296,379,"-22.88114","-43.23917",24
12-28-2017 14:20:14,D13336,,"-22.876539","-43.41993",0
12-28-2017 14:20:14,D13340,383,"-22.90287","-43.26844",0
12-28-2017 14:20:14,D13349,743,"-22.879391","-43.446072",12
12-28-2017 14:20:14,D13382,784,"-22.859329","-43.472431",7
12-28-2017 14:20:14,D17005,869,"-22.902241","-43.561138",0
12-28-2017 14:20:14,D17037,825,"-22.856091","-43.6749",0
12-28-2017 14:20:14,D17046,892,"-22.915051","-43.682571",0
12-28-2017 14:20:14,D17067,SP841,"-22.902069","-43.559952",0
12-28-2017 14:20:14,D53640,759,"-22.840429","-43.338619",0
12-28-2017 14:20:14,D53708,819,"-22.852631","-43.461521",26
12-28-2017 14:20:14,D86034,918,"-22.894396","-43.531593",0
12-28-2017 14:20:14,D86113,918,"-22.869356","-43.335304",0
12-28-2017 14:20:14,D86318,838,"-22.926598","-43.571857",0.74
12-28-2017 14:20:14,D86405,838,"-22.901678","-43.554424",5.74
12-28-2017 14:20:14,D86753,2332,"-22.889786","-43.559673",9.45
12-28-2017 14:20:14,D86758,2334,"-22.956141","-43.177525",57
12-28-2017 14:20:14,D87035,771,"-22.832319","-43.342602",0
12-28-2017 14:20:15,A09,001,"-22.965786","-43.175301",13.33
12-28-2017 14:20:15,A27571,432,"-22.94606","-43.183311",0
12-28-2017 14:20:15,A27611,102,"-22.911169","-43.1926",0
12-28-2017 14:20:15,A27650,433,"-22.91497","-43.175079",17
12-28-2017 14:20:15,A29051,473,"-22.89609","-43.218868",0
12-28-2017 14:20:15,A29116,,"-22.942209","-43.182331",34
12-28-2017 14:20:15,A29157,275,"-22.89118","-43.268162",13
12-28-2017 14:20:15,A41164,463,"-22.857508","-43.244423",0.37
12-28-2017 14:20:15,A41167,110,"-22.900837","-43.208035",0.19
12-28-2017 14:20:15,A41225,,"-22.982004","-43.240673",0.19
12-28-2017 14:20:15,A55064,464,"-22.912701","-43.226971",42
12-28-2017 14:20:15,A55097,435,"-22.985741","-43.193249",35
12-28-2017 14:20:15,A63534,107,"-22.948509","-43.16478",27
12-28-2017 14:20:15,A63541,107,"-22.910549","-43.17371",7
12-28-2017 14:20:15,B10513,627,"-22.906269","-43.240181",42
12-28-2017 14:20:15,B10528,630,"-22.9048","-43.243671",0
12-28-2017 14:20:15,B10546,627,"-22.921789","-43.237492",15
12-28-2017 14:20:15,B10562,627,"-22.874559","-43.284988",0
12-28-2017 14:20:15,B11516,778,"-22.876904","-43.334255",7.41
12-28-2017 14:20:15,B11597,908,"-22.853258","-43.371025",37.04
12-28-2017 14:20:15,B11667,773,"-22.811359","-43.372231",0
12-28-2017 14:20:15,B25523,232,"-22.908899","-43.170109",0
12-28-2017 14:20:15,B25611,SV232,"-22.91573","-43.23518",35
12-28-2017 14:20:15,B25616,232,"-22.918699","-43.251251",0
12-28-2017 14:20:15,B27025,629,"-22.872749","-43.280609",41
12-28-2017 14:20:15,B27160,639,"-22.81189","-43.32943",28
12-28-2017 14:20:15,B28537,324,"-22.831579","-43.237579",57
12-28-2017 14:20:15,B28543,325,"-22.906679","-43.194962",7
12-28-2017 14:20:15,B28598,935,"-22.81101","-43.192379",24
12-28-2017 14:20:15,B28739,2344,"-22.794769","-43.19635",22
12-28-2017 14:20:15,B31096,906,"-22.809669","-43.302078",38
12-28-2017 14:20:15,B31125,,"-22.847349","-43.265659",0
12-28-2017 14:20:15,B31127,,"-22.907209","-43.175091",18
12-28-2017 14:20:15,B32518,2305,"-22.878941","-43.24054",12
12-28-2017 14:20:15,B32689,342,"-22.88101","-43.238701",57
12-28-2017 14:20:15,B42516,456,"-22.892969","-43.278809",0
12-28-2017 14:20:15,B42584,277,"-22.85745","-43.35294",24
12-28-2017 14:20:15,B51552,917,"-22.88414","-43.40659",8
12-28-2017 14:20:15,B55123,292,"-22.91662","-43.25145",0
12-28-2017 14:20:15,B58142,313,"-22.899229","-43.24036",32
12-28-2017 14:20:15,B58147,,"-22.836941","-43.28619",0
12-28-2017 14:20:15,B63073,SR335,"-22.825399","-43.289928",21
12-28-2017 14:20:15,B63082,942,"-22.838699","-43.294559",0
12-28-2017 14:20:15,B63096,919,"-22.84202","-43.27607",23
12-28-2017 14:20:15,B63103,920,"-22.8048","-43.359619",0
12-28-2017 14:20:15,C13012,801,"-22.936831","-43.372051",0
12-28-2017 14:20:15,C13124,,"-22.883659","-43.553009",0
12-28-2017 14:20:15,C13152,878,"-22.95631","-43.336712",0
12-28-2017 14:20:15,C27023,315,"-22.88522","-43.227852",14
12-28-2017 14:20:15,C30083,346,"-22.87958","-43.356941",0
12-28-2017 14:20:15,C30092,343,"-22.90037","-43.209808",11
12-28-2017 14:20:15,C30123,,"-22.917009","-43.413429",36
12-28-2017 14:20:15,C30253,692,"-23.001631","-43.366631",0
12-28-2017 14:20:15,C30282,,"-22.95101","-43.347919",0
12-28-2017 14:20:15,C30318,557,"-22.99016","-43.228088",29
12-28-2017 14:20:15,C41112,309,"-23.003611","-43.365925",59.45
12-28-2017 14:20:15,C41209,309,"-22.939844","-43.175014",21.48
12-28-2017 14:20:15,C41294,315,"-22.984478","-43.366062",0
12-28-2017 14:20:15,C41331,553,"-23.000427","-43.27367",53.52
12-28-2017 14:20:15,C41408,110,"-22.974178","-43.218018",42.6
12-28-2017 14:20:15,C44511,781,"-22.859119","-43.36388",22
12-28-2017 14:20:15,C44518,712,"-22.85647","-43.329369",0
12-28-2017 14:20:15,C47504,552,"-22.984921","-43.189129",49
12-28-2017 14:20:15,C47562,,"-22.965231","-43.407631",0
12-28-2017 14:20:15,C47572,613,"-22.980591","-43.490891",0
12-28-2017 14:20:15,C47608,352,"-22.973061","-43.390541",25
12-28-2017 14:20:15,C47624,636,"-22.924021","-43.232578",0
12-28-2017 14:20:15,C47630,553,"-22.95377","-43.178879",0
12-28-2017 14:20:15,C47647,861,"-22.922871","-43.379051",41
12-28-2017 14:20:15,C47686,881,"-23.01022","-43.355251",5
12-28-2017 14:20:15,C47711,862,"-22.97257","-43.332291",11
12-28-2017 14:20:15,C47715,861,"-22.92452","-43.38625",7
12-28-2017 14:20:15,C47726,636,"-22.89246","-43.32338",10
12-28-2017 14:20:15,C47742,862,"-22.95302","-43.34972",0
12-28-2017 14:20:15,C47776,878,"-22.91486","-43.360748",0
12-28-2017 14:20:15,C47800,863,"-22.977551","-43.333801",0
12-28-2017 14:20:15,C47808,691,"-22.903681","-43.304211",58
12-28-2017 14:20:15,C47814,878,"-22.879709","-43.356739",0
12-28-2017 14:20:15,C47818,692,"-22.892281","-43.2784",0
12-28-2017 14:20:15,C47830,863,"-22.970551","-43.334808",6
12-28-2017 14:20:15,C47971,2114,"-22.93648","-43.333542",0
12-28-2017 14:20:15,C51542,371,"-22.880779","-43.25819",11
12-28-2017 14:20:15,D13187,737,"-22.87553","-43.418652",0
12-28-2017 14:20:15,D13207,,"-22.90147","-43.55711",0
12-28-2017 14:20:15,D13221,383,"-22.881451","-43.412128",50
12-28-2017 14:20:15,D13239,803,"-22.87574","-43.41927",0
12-28-2017 14:20:15,D13270,777,"-22.8762","-43.431339",43
12-28-2017 14:20:15,D13277,926,"-22.876511","-43.419529",0
12-28-2017 14:20:15,D13309,,"-22.875549","-43.419312",0
12-28-2017 14:20:15,D13387,741,"-22.88489","-43.43047",0
12-28-2017 14:20:15,D17059,,"-22.91659","-43.608238",0
12-28-2017 14:20:15,D53527,759,"-22.83252","-43.342468",0
12-28-2017 14:20:15,D53550,388,"-22.935631","-43.655991",0
12-28-2017 14:20:15,D53627,397,"-22.90201","-43.55442",0
12-28-2017 14:20:15,D53672,369,"-22.875059","-43.462639",0
12-28-2017 14:20:15,D86005,918,"-22.880695","-43.464802",23
12-28-2017 14:20:15,D86044,884,"-22.902945","-43.555828",0.19
12-28-2017 14:20:15,D86167,802,"-22.938654","-43.588123",35.56
12-28-2017 14:20:15,D86188,864,"-22.902952","-43.555679",0.56
12-28-2017 14:20:15,D86319,835,"-22.910719","-43.558746",29.45
12-28-2017 14:20:15,D86334,851,"-22.907089","-43.565853",1.48
12-28-2017 14:20:15,D86362,851,"-22.895952","-43.535999",8
12-28-2017 14:20:15,D86704,2803,"-22.863949","-43.509045",65
12-28-2017 14:20:15,D86780,2381,"-22.906797","-43.177475",0
12-28-2017 14:20:15,D86787,2804,"-23.00149","-43.574944",67.97
12-28-2017 14:20:15,D87321,821,"-22.889681","-43.579578",10
12-28-2017 14:20:16,A27506,432,"-22.91954","-43.253761",17
12-28-2017 14:20:16,A27557,102,"-22.95421","-43.18124",0
12-28-2017 14:20:16,A29138,461,"-22.984711","-43.200699",16
12-28-2017 14:20:16,A41032,100,"-22.902056","-43.180191",0.37
12-28-2017 14:20:16,A41052,460,"-22.913271","-43.210087",54.26
12-28-2017 14:20:16,A41449,100,"-22.906311","-43.194405",0
12-28-2017 14:20:16,A48177,426,"-22.917999","-43.194584",45.93
12-28-2017 14:20:16,A50006,345,"-22.900043","-43.17844",10.56
12-28-2017 14:20:16,A55013,434,"-22.95536","-43.183071",0
12-28-2017 14:20:16,A55048,102,"-22.96928","-43.186901",0
12-28-2017 14:20:16,A71626,539,"-22.993736","-43.253033",0.19
12-28-2017 14:20:16,A72177,422,"-22.888859","-43.292561",0
12-28-2017 14:20:16,B10527,627,"-22.88975","-43.287739",47
12-28-2017 14:20:16,B11534,669,"-22.882439","-43.326977",4.82
12-28-2017 14:20:16,B25518,232,"-22.908449","-43.293289",26
12-28-2017 14:20:16,B25531,SV232,"-22.916519","-43.249779",12
12-28-2017 14:20:16,B25585,232,"-22.905041","-43.293011",0
12-28-2017 14:20:16,B25586,232,"-22.90062","-43.290211",3
12-28-2017 14:20:16,B27016,639,"-22.808041","-43.30545",0
12-28-2017 14:20:16,B27040,629,"-22.867279","-43.272171",0
12-28-2017 14:20:16,B27047,639,"-22.843731","-43.336391",19
12-28-2017 14:20:16,B27074,629,"-22.82918","-43.319248",0
12-28-2017 14:20:16,B27153,639,"-22.811871","-43.328171",9
12-28-2017 14:20:16,B28544,324,"-22.88682","-43.233822",5
12-28-2017 14:20:16,B28553,321,"-22.792641","-43.180191",28
12-28-2017 14:20:16,B28577,324,"-22.90344","-43.185219",5
12-28-2017 14:20:16,B28591,324,"-22.821341","-43.177769",16
12-28-2017 14:20:16,B28613,321,"-22.837099","-43.242229",39
12-28-2017 14:20:16,B28623,663,"-22.895281","-43.253029",21
12-28-2017 14:20:16,B28710,2344,"-22.902651","-43.18351",0
12-28-2017 14:20:16,B31038,485,"-22.88419","-43.236488",14
12-28-2017 14:20:16,B31078,497,"-22.8402","-43.27779",0
12-28-2017 14:20:16,B31086,483,"-22.9496","-43.180599",0
12-28-2017 14:20:16,B31092,497,"-22.92967","-43.177521",13
12-28-2017 14:20:16,B31098,483,"-22.83696","-43.284401",0
12-28-2017 14:20:16,B31100,497,"-22.836411","-43.283249",0
12-28-2017 14:20:16,B32573,2305,"-22.82135","-43.306839",22
12-28-2017 14:20:16,B32697,688,"-22.87636","-43.289909",10
12-28-2017 14:20:16,B32824,399,"-22.915979","-43.176529",0
12-28-2017 14:20:16,B32839,296,"-22.906269","-43.209518",45
12-28-2017 14:20:16,B42568,457,"-22.98629","-43.189919",0
12-28-2017 14:20:16,B42604,650,"-22.89386","-43.276001",4
12-28-2017 14:20:16,B44553,721,"-22.87697","-43.336109",3
12-28-2017 14:20:16,B51525,917,"-22.88579","-43.308891",35
12-28-2017 14:20:16,B51541,624,"-22.887659","-43.285191",0
12-28-2017 14:20:16,B51621,917,"-22.87781","-43.43034",0
12-28-2017 14:20:16,B51628,917,"-22.87368","-43.357521",0
12-28-2017 14:20:16,B58050,623,"-22.923559","-43.233688",0
12-28-2017 14:20:16,B58061,312,"-22.867109","-43.25573",15
12-28-2017 14:20:16,B58085,679,"-22.901991","-43.28125",0
12-28-2017 14:20:16,B58090,679,"-22.860319","-43.257912",30
12-28-2017 14:20:16,B58091,312,"-22.90027","-43.2244",1
12-28-2017 14:20:16,B58210,628,"-22.841721","-43.274509",2
12-28-2017 14:20:16,C12519,2345,"-22.877872","-43.361515",25.19
12-28-2017 14:20:16,C13035,341,"-22.916361","-43.2523",37
12-28-2017 14:20:16,C13071,745,"-22.881769","-43.350601",48
12-28-2017 14:20:16,C13127,746,"-22.880341","-43.47451",8
12-28-2017 14:20:16,C27106,SE940,"-22.82353","-43.286861",0
12-28-2017 14:20:16,C30002,692,"-23.00021","-43.360249",10
12-28-2017 14:20:16,C30036,550,"-22.95056","-43.347851",0
12-28-2017 14:20:16,C30054,341,"-22.902969","-43.184341",0
12-28-2017 14:20:16,C30082,346,"-22.88052","-43.35836",0
12-28-2017 14:20:16,C30116,731,"-22.863569","-43.39769",32
12-28-2017 14:20:16,C30172,LECD23,"-22.879641","-43.358059",0
12-28-2017 14:20:16,C30248,811,"-22.856951","-43.4716",46
12-28-2017 14:20:16,C30285,550,"-22.95068","-43.359001",46
12-28-2017 14:20:16,C41080,309,"-22.904985","-43.193264",0.19
12-28-2017 14:20:16,C41343,315,"-22.933638","-43.17453",60.75
12-28-2017 14:20:16,C44504,709,"-22.821609","-43.32346",32
12-28-2017 14:20:16,C47522,353,"-22.88006","-43.356781",0
12-28-2017 14:20:16,C47561,352,"-22.87277","-43.266941",17
12-28-2017 14:20:16,C47578,636,"-22.92679","-43.233521",0
12-28-2017 14:20:16,C47743,861,"-22.952749","-43.350239",0
12-28-2017 14:20:16,C47760,315,"-23.01013","-43.448669",11
12-28-2017 14:20:16,C47793,353,"-22.88065","-43.357689",0
12-28-2017 14:20:16,C47845,878,"-22.879419","-43.35696",0
12-28-2017 14:20:16,C47863,693,"-23.001789","-43.366951",0
12-28-2017 14:20:16,C47882,306,"-22.899771","-43.3479",0
12-28-2017 14:20:16,C50032,301,"-22.918083","-43.212097",0.37
12-28-2017 14:20:16,C51504,371,"-22.90411","-43.186958",39
12-28-2017 14:20:16,C51631,723,"-22.877661","-43.363201",22
12-28-2017 14:20:16,C82522,652,"-22.882469","-43.298191",25.93
12-28-2017 14:20:16,D13005,383,"-22.896481","-43.292591",17
12-28-2017 14:20:16,D13087,,"-22.879629","-43.35709",0
12-28-2017 14:20:16,D13179,,"-22.87657","-43.419472",0
12-28-2017 14:20:16,D13200,744,"-22.877569","-43.36372",21
12-28-2017 14:20:16,D13226,803,"-22.876261","-43.41983",0
12-28-2017 14:20:16,D13266,777,"-22.876419","-43.419861",0
12-28-2017 14:20:16,D13280,926,"-22.85504","-43.3512",24
12-28-2017 14:20:16,D13286,926,"-22.87208","-43.449261",13
12-28-2017 14:20:16,D13302,394,"-22.82427","-43.331841",30
12-28-2017 14:20:16,D13502,812,"-22.85784","-43.533539",16
12-28-2017 14:20:16,D53504,759,"-22.86211","-43.445309",69
12-28-2017 14:20:16,D53654,759,"-22.878611","-43.620331",72
12-28-2017 14:20:16,D53717,848,"-22.90204","-43.54652",1
12-28-2017 14:20:16,D86078,835,"-22.906565","-43.560837",6.48
12-28-2017 14:20:16,D86082,918,"-22.874105","-43.336948",0
12-28-2017 14:20:16,D86310,866,"-22.994267","-43.596539",0
12-28-2017 14:20:16,D86379,918,"-22.894293","-43.531487",0.37
12-28-2017 14:20:16,D86404,843,"-22.901323","-43.554489",22.59
12-28-2017 14:20:16,D86771,2332,"-22.875641","-43.242821",19
12-28-2017 14:20:16,D86779,2381,"-22.961803","-43.608437",0
12-28-2017 14:20:16,D87163,,"-22.9813","-43.685692",23
12-28-2017 14:20:16,D87312,822,"-22.91386","-43.598061",32
12-28-2017 14:20:16,D87887,2336,"-22.901739","-43.558102",0
12-28-2017 14:20:17,A27615,432,"-22.91988","-43.253689",0
12-28-2017 14:20:17,A29020,275,"-22.898149","-43.218689",34
12-28-2017 14:20:17,A41002,111,"-22.980478","-43.214905",32.22
12-28-2017 14:20:17,A41007,109,"-22.951607","-43.184551",0.37
12-28-2017 14:20:17,A41040,106,"-22.984833","-43.2141",21.85
